iteration,cm,cm_ratings,reputations,rating_scores,accuracies
723,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 80.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 20. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 16.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 320.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  80.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  64.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.11, 0.15, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -292, -96, -184, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.5839, 0.2469, 0.3556, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
724,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 80.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 20. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 320.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  80.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.11, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -292, -96, -186, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.5839, 0.2469, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
725,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 81.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 20. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 324.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  80.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.11, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -292, -96, -186, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.587, 0.2469, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
726,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 82.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 20. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 328.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  80.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.11, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -290, -96, -186, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.5899, 0.2469, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
727,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 82.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 328.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -290, -94, -186, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.5899, 0.2561, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
728,"[[18.  9. 17.  2. 13. 50. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 200.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -294, -94, -186, -232, -146, -76, -116, -224]","[0.1295, 0.2308, 0.5929, 0.2561, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
729,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  6.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  24.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -294, -94, -186, -236, -146, -76, -116, -224]","[0.1286, 0.2308, 0.5929, 0.2561, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
730,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 62.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 248.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.41, 0.26]","[-126, -210, -294, -94, -186, -240, -146, -76, -116, -224]","[0.1286, 0.2308, 0.5887, 0.2561, 0.3696, 0.1364, 0.625, 0.3421, 0.8611, 0.5823]"
731,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 26.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 104.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -186, -240, -146, -76, -116, -224]","[0.1286, 0.2308, 0.5887, 0.2561, 0.3696, 0.1364, 0.625, 0.3421, 0.863, 0.5823]"
732,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  6.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  24.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -186, -240, -146, -76, -116, -224]","[0.1286, 0.2308, 0.5887, 0.2561, 0.3696, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
733,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 15.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  60.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -186, -240, -146, -76, -116, -228]","[0.1277, 0.2308, 0.5887, 0.2561, 0.3696, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
734,"[[18.  9. 17.  2. 13. 51. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 204.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -186, -240, -146, -76, -116, -232]","[0.1277, 0.2308, 0.5845, 0.2561, 0.3696, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
735,"[[18.  9. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 17.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  68.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -186, -244, -146, -76, -116, -232]","[0.1268, 0.2308, 0.5845, 0.2561, 0.3696, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
736,"[[18.  9. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  36.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -210, -294, -94, -184, -244, -146, -76, -116, -232]","[0.1268, 0.2308, 0.5845, 0.2561, 0.383, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
737,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 21. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  84.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.29, 0.16, 0.42, 0.26]","[-126, -214, -294, -94, -184, -244, -146, -76, -116, -232]","[0.1259, 0.2308, 0.5845, 0.2561, 0.383, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
738,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 83.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 332.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.29, 0.17, 0.42, 0.26]","[-126, -214, -294, -94, -184, -244, -146, -76, -116, -232]","[0.1259, 0.2308, 0.5845, 0.2651, 0.383, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
